Place Name,Review Name,Relative Publish Time Description,Rating,Text,Original Text,Author Display Name,Author URI,Author Photo URI,Publish Time
Churrasco grill & wine,places/ChIJoTL-FmzdOkcRAuEi84H3UQQ/reviews/ChZDSUhNMG9nS0VJQ0FnSUM0MmFublBnEAE,4 years ago,3,"The food was fast and tasty
The drinks were fast and tasty
The staff forgot about us after we had the main courses. That's why 3 stars and not 5. It was a warm day so most people were outside on the terrace, so it can happen. Otherwise it would be 2 stars.

Everything is clean. The music is not my style, but it's not loud or annoying. A good place to spend the rvrning, with friends and/or family.","The food was fast and tasty
The drinks were fast and tasty
The staff forgot about us after we had the main courses. That's why 3 stars and not 5. It was a warm day so most people were outside on the terrace, so it can happen. Otherwise it would be 2 stars.

Everything is clean. The music is not my style, but it's not loud or annoying. A good place to spend the rvrning, with friends and/or family.",Jan Goede,https://www.google.com/maps/contrib/106073759800470330486/reviews,https://lh3.googleusercontent.com/a/ACg8ocJ69tyZfwkLLLdafPf4_2QAnFx2okoA0lpxZaUeyvhhyeqZFw=s128-c0x00000000-cc-rp-mo-ba3,2019-06-09T18:08:02Z
Churrasco grill & wine,places/ChIJoTL-FmzdOkcRAuEi84H3UQQ/reviews/ChdDSUhNMG9nS0VJQ0FnSURtM2ZuVHNnRRAB,2 years ago,5,"There are dishes that belong to Georgia.  Of course, different dishes are also available.  You can also find baklava.  In terms of price performance, it is a little more affordable than many places.  We liked the design of the place.  A warm and stylish place.","There are dishes that belong to Georgia.  Of course, different dishes are also available.  You can also find baklava.  In terms of price performance, it is a little more affordable than many places.  We liked the design of the place.  A warm and stylish place.",Sevgi Tanyaş Bozkurt,https://www.google.com/maps/contrib/117528739404021720277/reviews,https://lh3.googleusercontent.com/a-/ALV-UjUTkHkMzksliBCY_YYHPdMpAWj1Gi7xJ99uATAFaTYTUAFPF-I92w=s128-c0x00000000-cc-rp-mo-ba4,2022-02-06T16:57:30Z
Churrasco grill & wine,places/ChIJoTL-FmzdOkcRAuEi84H3UQQ/reviews/ChZDSUhNMG9nS0VJQ0FnSURRbGREMGRREAE,5 years ago,4,"The place is quite crowded. The way they cook is ok. Hookah lounge is available here but outside. The wine could have been better. They close at 10 PM, but you can stay a little bit longer. Definitely not the place for nonsmokers outside.","The place is quite crowded. The way they cook is ok. Hookah lounge is available here but outside. The wine could have been better. They close at 10 PM, but you can stay a little bit longer. Definitely not the place for nonsmokers outside.",M H,https://www.google.com/maps/contrib/110763934841300939100/reviews,https://lh3.googleusercontent.com/a-/ALV-UjUv-Qz1knP13Z_XCYcDuEdBC9GIko2rd13AZ4SCU4nVOuG91AEb7g=s128-c0x00000000-cc-rp-mo-ba5,2018-07-22T13:47:48Z
Korzo Family. Цукерня-ресторація,places/ChIJ8UNPbDwZOUcRWiRX5fcopDE/reviews/ChZDSUhNMG9nS0VJQ0FnSUNjNmN1Q0NnEAE,4 years ago,5,"Good atmosphere, everything is clean and looks nice. Friendly staff. Tasty cakes and tarts. Special thanks for delicious sea buckthorn tea.","Good atmosphere, everything is clean and looks nice. Friendly staff. Tasty cakes and tarts. Special thanks for delicious sea buckthorn tea.",Laszlo M,https://www.google.com/maps/contrib/100445697186093845631/reviews,https://lh3.googleusercontent.com/a/ACg8ocKGW8qqb4KwEjYmdwgGaFTl6GD1qNxJdqlxXUTGawLrwnnHNQ=s128-c0x00000000-cc-rp-mo,2020-03-15T11:35:00Z
Korzo Family. Цукерня-ресторація,places/ChIJ8UNPbDwZOUcRWiRX5fcopDE/reviews/ChdDSUhNMG9nS0VJQ0FnSUMwN2NhMGp3RRAB,4 years ago,3,"Good coffee and interior, but the pastry is overpriced for Uzhhorod. We ordered 4 different cakes, only one was really delicious. Other were just fine. Nothing special at all.","Good coffee and interior, but the pastry is overpriced for Uzhhorod. We ordered 4 different cakes, only one was really delicious. Other were just fine. Nothing special at all.",Никита Смирнов,https://www.google.com/maps/contrib/116735792540621592046/reviews,https://lh3.googleusercontent.com/a-/ALV-UjX0wZg9dc_LH2N6k-rWo_RyFk4QUAiLFZkgsPproBaT60J5Xb3x=s128-c0x00000000-cc-rp-mo-ba5,2019-10-06T20:44:53Z
Korzo Family. Цукерня-ресторація,places/ChIJ8UNPbDwZOUcRWiRX5fcopDE/reviews/ChZDSUhNMG9nS0VJQ0FnSURNN2N6b2ZREAE,4 years ago,3,Nice atmosphere. A bit overpriced. A coffee + a homestyle cake will cost you around 3-4 euro. I mean you can get the same for the same in Budapest.,Nice atmosphere. A bit overpriced. A coffee + a homestyle cake will cost you around 3-4 euro. I mean you can get the same for the same in Budapest.,Serge L,https://www.google.com/maps/contrib/103063530539285438347/reviews,https://lh3.googleusercontent.com/a/ACg8ocKjJAUilLN9AxhyJrBmgqfKB9iWHU572GM6exWYnDn4UEHWKWKI=s128-c0x00000000-cc-rp-mo-ba4,2020-01-08T11:51:42Z
Korzo Family. Цукерня-ресторація,places/ChIJ8UNPbDwZOUcRWiRX5fcopDE/reviews/ChdDSUhNMG9nS0VJQ0FnSURNX2RIdzZnRRAB,4 years ago,5,Best place for a dessert in Uzhgorod!  Thanks for nice experience!,Best place for a dessert in Uzhgorod!  Thanks for nice experience!,Reda Markevičiūtė,https://www.google.com/maps/contrib/101659346291271939774/reviews,https://lh3.googleusercontent.com/a/ACg8ocIfxO-UghyOx7f3CYy--JLf3FCgHX-1kfpCgMENrGHZ6N2oDA=s128-c0x00000000-cc-rp-mo,2020-01-09T16:35:16Z
Korzo Family. Цукерня-ресторація,places/ChIJ8UNPbDwZOUcRWiRX5fcopDE/reviews/ChdDSUhNMG9nS0VJQ0FnSUNtN3I2T2d3RRAB,2 years ago,4,Nice place. Good desserts,Nice place. Good desserts,Petro Nikolaychuk,https://www.google.com/maps/contrib/102198709055764355937/reviews,https://lh3.googleusercontent.com/a-/ALV-UjWFS07Ye_89WmwLRetxsPSjbmNUhdEuM-G3MuUuNw4lzFVJ2KqptA=s128-c0x00000000-cc-rp-mo-ba5,2021-12-29T08:58:45Z
New York Street Pizza,places/ChIJoR45aADdOkcRO7gRk1vmN68/reviews/ChZDSUhNMG9nS0VJQ0FnSURkbXRUOFRnEAE,a month ago,5,"This is not the first time we visit this establishment, everything is always very tasty, beautiful, atmospheric! Cool presentation of dishes in beautiful dishes, nuggets and fries for children are served in a cool wooden plate in the shape of a hare. We visit the institution with children, on the second floor there is a spacious children's room with a pool with balls and a lot of other toys. The service and staff are friendly and always happy to help and advise. Among the minuses, it can be noted that it is difficult to find a free table during peak hours, and due to the large number of visitors, sometimes the children's room is a little overcrowded, but these are minor things)) I am glad that a decent establishment has finally appeared in this area!","Вже не вперше відвідуємо цей заклад, все завжди дуже смачно, красиво, атмосферно!  Класна подача страв в красивому посуді, нагетси і фрі для дітей подається в класній дерев'яній тарілці у вигляді зайця. Заклад відвідуємо із дітьми, на другому поверсі є простора дитяча кімната із басейном з кульками, та великою кількістю інших іграшок. Обслуговування і персонал привітні та завжди раді допомогти та підказати. Із мінусів хіба можна відзначити, що в пікові години важко знайти вільний столик, та у зв'язку із великою кількістю відвідувачів, буває дитяча кімната трохи переповнена, але це дрібниці)) Радий, що в цьому районі нарешті появився достойний заклад!",Ostap Makovskyy,https://www.google.com/maps/contrib/113881140784331443543/reviews,https://lh3.googleusercontent.com/a/ACg8ocKdjyqg3oMqpCtAsSrPAfJNZQpLVLKz9kpKw8T3w-gRbQWPpMJY=s128-c0x00000000-cc-rp-mo-ba5,2024-02-22T19:26:03Z
New York Street Pizza,places/ChIJoR45aADdOkcRO7gRk1vmN68/reviews/ChdDSUhNMG9nS0VJQ0FnSURkaDh5WjRRRRAB,a month ago,5,"A very cool institution. One of the best in the area. The service is good, the cuisine is very tasty. The facility itself is very comfortable and cozy, with a beautiful interior. I have been here more than once, I recommend it.","Дуже класний заклад. Один з найкращих в цьому районі. Сервіс хороший, кухня дуже смачна. В закладі безпосередньо дуже комфортно і затишно, красивий інтерʼєр. Вже не одноразово був тут, рекомендую.",Bohdan Kulyk,https://www.google.com/maps/contrib/111412138415415016800/reviews,https://lh3.googleusercontent.com/a-/ALV-UjVp3M1eR2yRBDtDzqE86OTYRkLwp_WCHCKnX9UP_2_F5uImPit0=s128-c0x00000000-cc-rp-mo-ba4,2024-02-27T23:07:32Z
New York Street Pizza,places/ChIJoR45aADdOkcRO7gRk1vmN68/reviews/ChZDSUhNMG9nS0VJQ0FnSUNEdXYteFNnEAE,a week ago,5,"Tasty, clean, pleasant staff! Special praise for the children's room, which is always cleaned!","Смачно, чисто, приємний персонал! Окрема похвала дитячій кімнаті, яка завжди прибрана!",Анна Миронова,https://www.google.com/maps/contrib/118137941038284457569/reviews,https://lh3.googleusercontent.com/a/ACg8ocL27zqGD_S55HFPjjaYwvVrv6xkuuXcbp_StxotPRquACtHUA=s128-c0x00000000-cc-rp-mo,2024-03-27T09:57:54Z
New York Street Pizza,places/ChIJoR45aADdOkcRO7gRk1vmN68/reviews/ChZDSUhNMG9nS0VJQ0FnSUM5LTQ2TVV3EAE,3 weeks ago,5,"Great place, I recommend it!","Чудовий заклад, рекомендую!",Volodymyr L,https://www.google.com/maps/contrib/100508048794295065783/reviews,https://lh3.googleusercontent.com/a/ACg8ocJeg1X1z6JYnxrPIcn6RJeOhWmH90aw9eljSB3DOmLRlOjUEg=s128-c0x00000000-cc-rp-mo-ba3,2024-03-10T11:05:28Z
New York Street Pizza,places/ChIJoR45aADdOkcRO7gRk1vmN68/reviews/ChdDSUhNMG9nS0VJQ0FnSUNEaExXLTV3RRAB,a week ago,5,,,Volodymyr Levytskyy,https://www.google.com/maps/contrib/110783221805440751171/reviews,https://lh3.googleusercontent.com/a/ACg8ocITcFEGMyDaynoA_CqFI9jvzQ7PvpmBKyUxZo1kp6oHcd2Jkw=s128-c0x00000000-cc-rp-mo,2024-03-24T12:18:59Z
New York Street Pizza,places/ChIJv6trs3ToOkcRz92hWkcSrpA/reviews/ChZDSUhNMG9nS0VJQ0FnSUM2OS1EZ0JREAE,2 years ago,1,"Ordered calzone. Delivery got lost at least twice on the way. Product was cold, broken pieces everywhere like somebody played football with it. Fully burnt on the outside, disgusting mush inside. See for yourselves!!","Ordered calzone. Delivery got lost at least twice on the way. Product was cold, broken pieces everywhere like somebody played football with it. Fully burnt on the outside, disgusting mush inside. See for yourselves!!",Yasia Ri,https://www.google.com/maps/contrib/101994911071947055819/reviews,https://lh3.googleusercontent.com/a-/ALV-UjWXHXji8RnFFPT1-Di23VYsMOntBIqQ2K_CC-oHju9a8a9-I3tb=s128-c0x00000000-cc-rp-mo,2021-09-15T15:26:59Z
New York Street Pizza,places/ChIJv6trs3ToOkcRz92hWkcSrpA/reviews/ChdDSUhNMG9nS0VJQ0FnSURrNjlTS3V3RRAB,4 years ago,5,"Oh the place was amazing and food here was really delicious..
I recommend going here for everyone because this place is so stunning i just loved it. And staff here is really kind and amazing and if u are new in lviv and Don't know Ukrainian go to this place people here are really helpful and speeks English very nicely so you won't have any prblms here.","Oh the place was amazing and food here was really delicious..
I recommend going here for everyone because this place is so stunning i just loved it. And staff here is really kind and amazing and if u are new in lviv and Don't know Ukrainian go to this place people here are really helpful and speeks English very nicely so you won't have any prblms here.",chelsee mehra,https://www.google.com/maps/contrib/108026351305539438875/reviews,https://lh3.googleusercontent.com/a-/ALV-UjUKeTwjjBFi6X4Wehk_-RcUBYM2vdCkHFkqGNbc8fGsjxaePbg=s128-c0x00000000-cc-rp-mo-ba2,2019-07-08T12:49:06Z
New York Street Pizza,places/ChIJv6trs3ToOkcRz92hWkcSrpA/reviews/ChZDSUhNMG9nS0VJQ0FnSURxNnZqTFhBEAE,2 years ago,4,The food is good but one BIG thing Ukrainians need to work on is delivering everyone’s food at the same time. It’s so weird that one is almost done eating while the other is just getting their food. Need more than one English menu too. Sushi is very very dry and not flavorful. Nice place but needs some improvements.,The food is good but one BIG thing Ukrainians need to work on is delivering everyone’s food at the same time. It’s so weird that one is almost done eating while the other is just getting their food. Need more than one English menu too. Sushi is very very dry and not flavorful. Nice place but needs some improvements.,Mrs S,https://www.google.com/maps/contrib/116883874965035348638/reviews,https://lh3.googleusercontent.com/a/ACg8ocJeyDi6VmwOWRWGt5NHeHBWwXWyrbj2-OTdLVEbXtQQqhtNsQ=s128-c0x00000000-cc-rp-mo,2021-07-05T10:29:54Z
New York Street Pizza,places/ChIJv6trs3ToOkcRz92hWkcSrpA/reviews/ChdDSUhNMG9nS0VJQ0FnSURTM2RyVl9BRRAB,3 years ago,5,Pizza and chai was Nice Love From Pakistan,Pizza and chai was Nice Love From Pakistan,Rana Azan zafar,https://www.google.com/maps/contrib/113813473863821693191/reviews,https://lh3.googleusercontent.com/a-/ALV-UjX6O-tdlVko60Lgw_tYgEMWUuRtZcf26FjIOSqd0t8BpHUDXVGm=s128-c0x00000000-cc-rp-mo-ba4,2021-01-05T19:04:25Z
New York Street Pizza,places/ChIJv6trs3ToOkcRz92hWkcSrpA/reviews/ChdDSUhNMG9nS0VJQ0FnSURJdTU3d2xRRRAB,5 years ago,3,"Very unstable, you never guess when it will be tasty or not, also before one of the waiter was often rude to the customers, has not recently noticed it, perhaps because I stopped visiting this place.
Not recommended.","Very unstable, you never guess when it will be tasty or not, also before one of the waiter was often rude to the customers, has not recently noticed it, perhaps because I stopped visiting this place.
Not recommended.",Arthur M,https://www.google.com/maps/contrib/100777141105168843302/reviews,https://lh3.googleusercontent.com/a-/ALV-UjURDl4EuKUI-tXTi1_Y1sPnQzW-RuVmZ8PnsrzF97f4F2c_CGVTZA=s128-c0x00000000-cc-rp-mo-ba5,2019-01-23T12:44:05Z
